"Date";"Fermeture";"Ouverture";"Valeur Haute";"Valeur Basse";"Volume";
"28/05/2021";"249,68";"250,995";"252,08";"249,56";"18274942";
"01/06/2021";"247,4";"251,23";"251,29";"246,96";"23213310";
"02/06/2021";"247,3";"248,125";"249,27";"245,84";"19406705";
"03/06/2021";"245,71";"245,22";"246,34";"243";"25307711";
"04/06/2021";"250,79";"247,76";"251,65";"247,51";"25281094";
"07/06/2021";"253,81";"249,98";"254,09";"249,81";"23079167";
"08/06/2021";"252,57";"255,16";"256,01";"252,51";"22454998";
"09/06/2021";"253,59";"253,81";"255,53";"253,21";"17937634";
"10/06/2021";"257,24";"254,29";"257,46";"253,67";"24563619";
"11/06/2021";"257,89";"257,985";"258,4868";"256,61";"18999731";
"14/06/2021";"259,89";"257,9";"259,95";"256,8";"19150507";
"15/06/2021";"258,36";"259,775";"259,99";"257,68";"18038931";
"16/06/2021";"257,38";"259,4";"260,58";"254,42";"27219956";
"17/06/2021";"260,9";"256,065";"261,75";"256,01";"27565537";
"18/06/2021";"259,43";"259,63";"262,3";"258,75";"37202217";
"21/06/2021";"262,63";"259,82";"263,52";"257,92";"26696119";
"22/06/2021";"265,51";"262,72";"265,79";"262,4";"24694090";
"23/06/2021";"265,275";"265,99";"266,83";"264,43";"19518681";
"24/06/2021";"266,69";"266,16";"267,85";"265,47";"21446867";
"25/06/2021";"265,02";"266,23";"267,25";"264,76";"25611113";
"28/06/2021";"268,72";"266,185";"268,9";"265,91";"19590024";
"29/06/2021";"271,4";"268,865";"271,65";"267,98";"19937811";
"30/06/2021";"270,9";"270,69";"271,3598";"269,6043";"21656457";
"01/07/2021";"271,6";"269,61";"271,84";"269,6";"16725323";
"02/07/2021";"277,65";"272,82";"278";"272,5";"26474408";
"06/07/2021";"277,66";"278,03";"279,3698";"274,3";"31565560";
"07/07/2021";"279,93";"279,4";"280,6945";"277,15";"23260031";
"08/07/2021";"277,42";"276,9";"278,73";"274,87";"24618591";
"09/07/2021";"277,94";"275,72";"278,05";"275,32";"23916665";
"12/07/2021";"277,32";"279,157";"279,77";"276,58";"18931695";
"13/07/2021";"280,98";"277,52";"282,8477";"277,39";"26120128";
"14/07/2021";"282,51";"282,345";"283,66";"280,55";"23113662";
"15/07/2021";"281,03";"282";"282,51";"279,83";"22604227";
"16/07/2021";"280,75";"282,07";"284,1";"279,46";"26186848";
"19/07/2021";"277,01";"278,9335";"280,37";"274,45";"32935634";
"20/07/2021";"279,32";"278,03";"280,97";"276,26";"26259741";
"21/07/2021";"281,4";"278,905";"281,52";"277,29";"24364320";
"22/07/2021";"286,14";"283,84";"286,42";"283,42";"23384059";
"23/07/2021";"289,67";"287,37";"289,99";"286,5";"22768071";
"26/07/2021";"289,05";"289";"289,69";"286,642";"23176073";
"27/07/2021";"286,54";"289,43";"289,575";"282,95";"33604073";
"28/07/2021";"286,22";"288,99";"290,15";"283,8303";"33566853";
"29/07/2021";"286,5";"286,235";"288,618";"286,08";"18168294";
"30/07/2021";"284,91";"285,17";"286,66";"283,91";"20944846";
"02/08/2021";"284,82";"286,36";"286,775";"283,74";"16267357";
"03/08/2021";"287,12";"285,42";"287,23";"284";"17879048";
"04/08/2021";"286,51";"286,22";"287,5883";"284,65";"16191301";
"05/08/2021";"289,52";"286,88";"289,63";"286,1";"13900167";
"06/08/2021";"289,46";"288,505";"289,5";"287,6238";"16589336";
"09/08/2021";"288,33";"289,75";"291,55";"287,81";"16117629";
"10/08/2021";"286,44";"288,8";"289,25";"285,2";"18616578";
"11/08/2021";"286,95";"287,21";"288,66";"285,86";"13955934";
"12/08/2021";"289,81";"286,63";"289,97";"286,34";"14570391";
"13/08/2021";"292,85";"289,48";"292,9";"289,3";"18249046";
"16/08/2021";"294,6";"293,19";"294,82";"290,02";"22516027";
"17/08/2021";"293,08";"292,39";"293,43";"291,08";"20075250";
"18/08/2021";"290,73";"292,04";"294,82";"290,27";"21812985";
"19/08/2021";"296,77";"288,6935";"297,47";"288,64";"29850461";
"20/08/2021";"304,36";"299,72";"305,84";"298,06";"40817646";
"23/08/2021";"304,65";"303,245";"305,4";"301,85";"22830157";
"24/08/2021";"302,62";"305,02";"305,65";"302,0035";"18175774";
"25/08/2021";"302,01";"304,3";"304,59";"300,42";"20006057";
"26/08/2021";"299,09";"300,99";"302,429";"298,95";"17666084";
"27/08/2021";"299,72";"298,987";"300,87";"296,83";"22605726";
"30/08/2021";"303,59";"301,115";"304,22";"301,06";"16348072";
"31/08/2021";"301,88";"304,42";"304,5";"301,5";"26285338";
"01/09/2021";"301,83";"302,865";"305,19";"301,49";"18983826";
"02/09/2021";"301,15";"302,2";"303,3602";"300,18";"16290545";
"03/09/2021";"301,14";"300,99";"302,6";"300,26";"14751610";
"07/09/2021";"300,18";"301,005";"301,09";"298,2";"17184083";
"08/09/2021";"300,21";"299,78";"300,61";"297,4651";"15046819";
"09/09/2021";"297,25";"300,82";"302,14";"297";"19927000";
"10/09/2021";"295,71";"298,415";"299,92";"295,38";"19633363";
"13/09/2021";"296,99";"297,55";"298,54";"294,08";"23652949";
"14/09/2021";"299,79";"299,56";"301,39";"298,1";"21853433";
"15/09/2021";"304,82";"303,26";"305,32";"301,82";"28356304";
"16/09/2021";"305,22";"303,76";"305,31";"300,76";"19550815";
"17/09/2021";"299,87";"304,17";"304,5";"299,53";"41372457";
"20/09/2021";"294,3";"296,33";"298,72";"289,52";"38278661";
"21/09/2021";"294,8";"295,69";"297,54";"294,07";"22364103";
"22/09/2021";"298,58";"296,725";"300,22";"294,51";"26626342";
"23/09/2021";"299,56";"298,845";"300,9";"297,5339";"18604601";
"24/09/2021";"299,35";"298,23";"299,8";"296,93";"14998978";
"27/09/2021";"294,17";"296,14";"296,47";"292,9449";"23571742";
"28/09/2021";"283,52";"289,795";"290,78";"282,75";"43186237";
"29/09/2021";"284";"285,1";"286,77";"283,01";"26353696";
"30/09/2021";"281,92";"285,71";"287,83";"281,62";"32343635";
"01/10/2021";"289,1";"282,1217";"289,98";"281,29";"30086280";
"04/10/2021";"283,11";"287,4";"287,75";"280,25";"31350747";
"05/10/2021";"288,76";"284,0464";"290,398";"284,0464";"24993024";
"06/10/2021";"293,11";"285,78";"293,63";"285,5093";"28002559";
"07/10/2021";"294,85";"295,175";"296,64";"293,92";"20430471";
"08/10/2021";"294,85";"296,219";"296,6409";"293,76";"17685700";
"11/10/2021";"294,23";"292,92";"297,97";"292,745";"19298634";
"12/10/2021";"292,88";"295,34";"295,44";"292,35";"17974143";
"13/10/2021";"296,31";"294,91";"297,28";"293,49";"23424025";
"14/10/2021";"302,75";"299,21";"303,27";"297,83";"27262902";
"15/10/2021";"304,21";"302,34";"304,45";"300,5191";"25384803";
"18/10/2021";"307,29";"303,57";"308,21";"302,69";"22729297";
"19/10/2021";"308,23";"308,348";"309,3";"307,22";"17682139";
"20/10/2021";"307,41";"309,21";"309,7";"306,11";"16537069";
"21/10/2021";"310,76";"307,1702";"311,02";"306,36";"16918100";
"22/10/2021";"309,16";"310,4";"311,09";"307,8";"17449332";
"25/10/2021";"308,13";"309,36";"309,4";"306,46";"17554469";
"26/10/2021";"310,11";"311";"312,395";"308,5967";"28107349";
"27/10/2021";"323,17";"316";"326,0973";"316";"52588690";
"28/10/2021";"324,35";"324,325";"324,87";"321,3601";"26297943";
"29/10/2021";"331,62";"324,13";"332";"323,9";"34765982";
"01/11/2021";"329,37";"331,355";"331,49";"326,37";"27073182";
"02/11/2021";"333,13";"330,31";"333,45";"330";"26487109";
"03/11/2021";"334";"333,9";"334,9";"330,65";"21500082";
"04/11/2021";"336,44";"332,89";"336,54";"329,51";"23992202";
"05/11/2021";"336,06";"338,51";"338,79";"334,4217";"22570098";
"08/11/2021";"336,99";"337,3";"337,65";"334,44";"20897001";
"09/11/2021";"335,95";"337,1071";"338,72";"334,53";"21307370";
"10/11/2021";"330,8";"334,57";"334,6303";"329,92";"25500938";
"11/11/2021";"332,43";"331,25";"333,7746";"330,51";"16849844";
"12/11/2021";"336,72";"333,92";"337,23";"333,79";"23831049";
"15/11/2021";"336,07";"337,54";"337,88";"334,034";"16723009";
"16/11/2021";"339,51";"335,68";"340,67";"335,51";"20886832";
"17/11/2021";"339,12";"338,94";"342,19";"338";"19053380";
"18/11/2021";"341,27";"338,18";"342,45";"337,12";"22463533";
"19/11/2021";"343,11";"342,64";"345,1";"342,2";"21963403";
"22/11/2021";"339,83";"344,62";"349,67";"339,55";"31031113";
"23/11/2021";"337,68";"337,05";"339,45";"333,56";"30427563";
"24/11/2021";"337,91";"336,28";"338,16";"333,911";"21661307";
"26/11/2021";"329,68";"334,35";"337,93";"328,12";"24217242";
"29/11/2021";"336,63";"334,94";"339,03";"334,74";"28563481";
"30/11/2021";"330,59";"335,32";"337,78";"328,99";"42885609";
"01/12/2021";"330,08";"335,13";"339,28";"329,39";"33401146";
"02/12/2021";"329,49";"330,3";"333,49";"327,8028";"30765980";
"03/12/2021";"323,01";"331,99";"332,7";"318,03";"41779279";
"06/12/2021";"326,19";"323,95";"327,45";"319,23";"30032556";
"07/12/2021";"334,92";"331,64";"335,8";"330,1";"31021936";
"08/12/2021";"334,97";"335,31";"335,5";"330,8";"24760988";
"09/12/2021";"333,1";"334,41";"336,489";"332,12";"22214158";
"10/12/2021";"342,54";"334,98";"343";"334,79";"38095694";
"13/12/2021";"339,4";"340,68";"343,79";"339,08";"28899431";
"14/12/2021";"328,34";"333,22";"334,64";"324,11";"44438699";
"15/12/2021";"334,65";"328,61";"335,19";"324,5";"35381122";
"16/12/2021";"324,9";"335,71";"336,76";"323,02";"35034831";
"17/12/2021";"323,8";"320,88";"324,92";"317,25";"47983713";
"20/12/2021";"319,91";"320,05";"322,8";"317,57";"28326532";
"21/12/2021";"327,29";"323,29";"327,73";"319,8";"24740597";
"22/12/2021";"333,2";"328,3";"333,605";"325,75";"24831493";
"23/12/2021";"334,69";"332,75";"336,39";"332,73";"19617848";
"27/12/2021";"342,45";"335,46";"342,48";"335,43";"19947029";
"28/12/2021";"341,25";"343,15";"343,81";"340,32";"15661467";
"29/12/2021";"341,95";"341,3";"344,3";"339,68";"15041956";
"30/12/2021";"339,32";"341,91";"343,13";"338,82";"15994471";
"31/12/2021";"336,32";"338,51";"339,355";"335,85";"18000797";
"03/01/2022";"334,75";"335,35";"338";"329,78";"28918013";
"04/01/2022";"329,01";"334,83";"335,2";"326,12";"32674306";
"05/01/2022";"316,38";"325,86";"326,07";"315,98";"40054327";
"06/01/2022";"313,88";"313,15";"318,7";"311,49";"39646148";
"07/01/2022";"314,04";"314,15";"316,5";"310,09";"32720018";
"10/01/2022";"314,27";"309,485";"314,72";"304,69";"44289467";
"11/01/2022";"314,98";"313,38";"316,61";"309,89";"29386774";
"12/01/2022";"318,27";"319,67";"323,41";"317,08";"34372217";
"13/01/2022";"304,8";"320,4658";"320,88";"304";"45365979";
"14/01/2022";"310,2";"304,25";"310,82";"303,75";"39846414";
"18/01/2022";"302,65";"304,07";"309,8";"301,74";"42434112";
"19/01/2022";"303,33";"306,29";"313,9093";"302,7";"45933855";
"20/01/2022";"301,6";"309,07";"311,6494";"301,14";"35380675";
"21/01/2022";"296,03";"302,685";"304,11";"295,61";"57984403";
"24/01/2022";"296,37";"292,2";"297,11";"276,05";"86035393";
"25/01/2022";"288,49";"291,52";"294,99";"285,17";"72848638";
"26/01/2022";"296,71";"307,985";"308,5";"293,03";"90428853";
"27/01/2022";"299,84";"302,66";"307,3";"297,93";"53481317";
"28/01/2022";"308,26";"300,23";"308,48";"294,45";"49743698";
"31/01/2022";"310,98";"308,95";"312,38";"306,37";"46444536";
"01/02/2022";"308,76";"310,41";"310,63";"305,1293";"40950396";
"02/02/2022";"313,46";"309,63";"315,12";"308,88";"36635989";
"03/02/2022";"301,25";"309,49";"311,23";"299,96";"43729972";
"04/02/2022";"305,94";"300,21";"308,8";"299,97";"35096488";
"07/02/2022";"300,95";"306,17";"307,84";"299,9";"28533286";
"08/02/2022";"304,56";"301,25";"305,561";"299,95";"32421188";
"09/02/2022";"311,21";"309,865";"311,93";"307,39";"31284671";
"10/02/2022";"302,38";"304,04";"309,12";"300,7";"45386199";
"11/02/2022";"295,04";"303,19";"304,29";"294,22";"39175620";
"14/02/2022";"295";"293,77";"296,76";"291,35";"36359487";
"15/02/2022";"300,47";"300,008";"300,8";"297,02";"27379488";
"16/02/2022";"299,5";"298,365";"300,87";"293,68";"29982121";
"17/02/2022";"290,73";"296,36";"296,8";"290";"32461580";
"18/02/2022";"287,93";"293,05";"293,86";"286,305";"34264008";
"22/02/2022";"287,72";"285";"291,54";"284,5";"41736117";
"23/02/2022";"280,27";"290,18";"291,7";"280,1";"37811167";
"24/02/2022";"294,59";"272,51";"295,16";"271,52";"56989686";
"25/02/2022";"297,31";"295,14";"297,63";"291,655";"32546721";
"28/02/2022";"298,79";"294,31";"299,14";"293";"34627457";
"01/03/2022";"294,95";"296,4";"299,97";"292,15";"31217778";
"02/03/2022";"300,19";"295,36";"301,47";"293,698";"31873007";
"03/03/2022";"295,92";"302,89";"303,13";"294,05";"27314469";
"04/03/2022";"289,86";"294,29";"295,66";"287,165";"32369655";
"07/03/2022";"278,91";"288,53";"289,69";"278,53";"43157178";
"08/03/2022";"275,85";"277,8";"283,96";"270";"48159475";
"09/03/2022";"288,5";"283,44";"289,6";"280,78";"35204480";
"10/03/2022";"285,59";"283,02";"286,6";"280,58";"30628012";
"11/03/2022";"280,07";"287,96";"289,51";"279,43";"27209330";
"14/03/2022";"276,44";"280,34";"285,3992";"275,82";"30660747";
"15/03/2022";"287,15";"280,35";"287,82";"278,725";"34245085";
"16/03/2022";"294,39";"289,11";"294,57";"283,2";"37826329";
"17/03/2022";"295,22";"293,29";"295,61";"289,37";"30816633";
"18/03/2022";"300,43";"295,37";"301";"292,73";"43390625";
"21/03/2022";"299,16";"298,89";"300,14";"294,9";"28351245";
"22/03/2022";"304,06";"299,8";"305";"298,77";"27599689";
"23/03/2022";"299,49";"300,51";"303,23";"297,7201";"25715377";
"24/03/2022";"304,1";"299,14";"304,2";"298,315";"24484456";
"25/03/2022";"303,68";"305,23";"305,5";"299,2855";"22566453";
"28/03/2022";"310,7";"304,33";"310,8";"304,33";"29578188";
"29/03/2022";"315,41";"313,91";"315,82";"309,05";"30393403";
"30/03/2022";"313,86";"313,76";"315,95";"311,58";"28163555";
"31/03/2022";"308,31";"313,9";"315,14";"307,89";"33422070";
"01/04/2022";"309,42";"309,37";"310,13";"305,54";"27110529";
"04/04/2022";"314,97";"310,09";"315,11";"309,71";"24335868";
"05/04/2022";"310,88";"313,27";"314,865";"309,87";"23156719";
"06/04/2022";"299,5";"305,19";"307";"296,71";"40110372";
"07/04/2022";"301,37";"296,66";"303,65";"296,35";"31411155";
"08/04/2022";"296,97";"300,44";"301,12";"296,28";"24361917";
"11/04/2022";"285,26";"291,79";"292,61";"285";"34569264";
"12/04/2022";"282,06";"289,235";"290,739";"280,49";"30966721";
"13/04/2022";"287,62";"282,73";"288,58";"281,3";"21907176";
"14/04/2022";"279,83";"288,09";"288,305";"279,32";"28221607";
"18/04/2022";"280,52";"278,91";"282,46";"278,34";"20778000";



