"Date";"Fermeture";"Ouverture";"Valeur Haute";"Valeur Basse";"Volume";
"04/07/2019";"77,97";"78,02";"78,16";"77,67";"931974";
"05/07/2019";"77,8";"78,08";"78,47";"77,55";"1545292";
"08/07/2019";"76,97";"77,3";"77,6";"76,56";"1562158";
"09/07/2019";"77,49";"76,8";"77,49";"76,38";"1718514";
"10/07/2019";"76,55";"77,4";"77,72";"76,55";"1880726";
"11/07/2019";"75,1";"77,26";"77,26";"75,1";"2601806";
"12/07/2019";"73,5";"75";"75,14";"73,46";"3167295";
"15/07/2019";"73,79";"73,75";"74,25";"73,06";"1819781";
"16/07/2019";"74,32";"74,16";"75,22";"73,83";"1963928";
"17/07/2019";"74,25";"74,48";"74,9";"74,14";"1351927";
"18/07/2019";"74";"74,09";"75,44";"73,93";"2000347";
"19/07/2019";"74,57";"74,2";"74,57";"73,62";"2253113";
"22/07/2019";"75,41";"75";"75,41";"74,33";"2097294";
"23/07/2019";"75,86";"75,34";"76,27";"75,02";"2121045";
"24/07/2019";"75,73";"76,06";"76,28";"75,46";"1955720";
"25/07/2019";"75,4";"76";"76,85";"75,16";"2829367";
"26/07/2019";"75,95";"75,87";"76,32";"75,48";"2318051";
"29/07/2019";"77,1";"77,68";"78,47";"77,1";"3259253";
"30/07/2019";"75,58";"77,14";"77,75";"75,25";"2616597";
"31/07/2019";"75,46";"75,32";"75,7";"73,81";"2661616";
"01/08/2019";"75,49";"75,65";"76,14";"74,99";"2015449";
"02/08/2019";"74,22";"75,5";"75,69";"74,04";"3400158";
"05/08/2019";"72,35";"73,85";"74,46";"72,35";"2904893";
"06/08/2019";"72,24";"72";"73,46";"71,74";"2711079";
"07/08/2019";"72,69";"72,26";"73,03";"71,86";"2257159";
"08/08/2019";"74,61";"73,75";"74,61";"73,15";"2139681";
"09/08/2019";"73,75";"74,49";"74,65";"73,55";"1634157";
"12/08/2019";"73,82";"74,4";"74,74";"73,57";"1222622";
"13/08/2019";"75,4";"74,05";"75,87";"73,98";"2448714";
"14/08/2019";"75,43";"76,55";"77,25";"75,28";"3162443";
"15/08/2019";"74,83";"75";"75,61";"74,14";"2279833";
"16/08/2019";"75,99";"75,12";"76,28";"74,85";"2065004";
"19/08/2019";"77,24";"76,27";"77,31";"75,9";"2329059";
"20/08/2019";"77,06";"76,93";"77,74";"76,9";"2217389";
"21/08/2019";"77,93";"76,92";"77,93";"76,72";"1483352";
"22/08/2019";"77,02";"77,9";"77,91";"76,99";"1922119";
"23/08/2019";"76,73";"76,92";"77,73";"76,52";"1823197";
"26/08/2019";"76,95";"76,62";"77,3";"76,42";"1124172";
"27/08/2019";"77,87";"76,64";"77,92";"76,36";"2031754";
"28/08/2019";"77,48";"77,41";"77,85";"77,08";"1580576";
"29/08/2019";"78,02";"77,44";"78,46";"77,43";"1867581";
"30/08/2019";"78,12";"78";"78,66";"77,57";"2048842";
"02/09/2019";"79,53";"78,29";"79,74";"78,11";"1507147";
"03/09/2019";"81,05";"79,8";"81,34";"79,68";"3348152";
"04/09/2019";"81,1";"81";"82,11";"80,93";"2183303";
"05/09/2019";"81,19";"81,57";"81,87";"80,89";"2170635";
"06/09/2019";"81,59";"81,02";"81,59";"80,39";"2138528";
"09/09/2019";"79,26";"81,51";"81,59";"79,26";"2538160";
"10/09/2019";"78,76";"78,6";"78,81";"77,72";"3354547";
"11/09/2019";"79,16";"78,61";"79,32";"77,96";"2254957";
"12/09/2019";"79,77";"79,26";"80,88";"78,43";"2458004";
"13/09/2019";"79,53";"79,63";"80,02";"77,85";"2796760";
"16/09/2019";"79,09";"78,91";"80,19";"78,85";"1636223";
"17/09/2019";"80";"79,35";"80,32";"79,17";"2033867";
"18/09/2019";"80,22";"80,21";"80,63";"79,91";"1967526";
"19/09/2019";"81,42";"80,51";"81,46";"80,22";"2322057";
"20/09/2019";"83,32";"81,5";"83,32";"81,17";"8017591";
"23/09/2019";"83,69";"84";"84,52";"83,53";"2993847";
"24/09/2019";"85,09";"84";"85,33";"83,78";"3211508";
"25/09/2019";"84,87";"85,03";"85,53";"84,24";"2866866";
"26/09/2019";"85,25";"84,5";"85,9";"84,47";"2652142";
"27/09/2019";"85,06";"85,01";"85,22";"83,99";"2672689";
"30/09/2019";"85,06";"84,71";"85,18";"83,96";"2618722";
"01/10/2019";"83,56";"85,25";"85,36";"83,56";"2030267";
"02/10/2019";"80,67";"82,96";"83,25";"80,58";"3584345";
"03/10/2019";"81,2";"80,67";"81,81";"80,28";"2538487";
"04/10/2019";"82,2";"81,17";"82,4";"81,07";"2374405";
"07/10/2019";"82,3";"82,46";"83,08";"82,25";"1794637";
"08/10/2019";"82,14";"82,59";"82,59";"81,93";"1626848";
"09/10/2019";"81,85";"82,14";"82,92";"81,8";"1672377";
"10/10/2019";"81,91";"81,85";"82,27";"81,17";"1668589";
"11/10/2019";"82,05";"81,58";"82,19";"80,96";"2542363";
"14/10/2019";"81,41";"81,99";"81,99";"81,12";"1343551";
"15/10/2019";"82,45";"82";"82,64";"81,68";"1856392";
"16/10/2019";"82,68";"82,52";"83,28";"82,28";"1716397";
"17/10/2019";"83,72";"82,53";"83,98";"82,34";"2995183";
"18/10/2019";"82,8";"83,7";"84,22";"82,74";"2109113";
"21/10/2019";"82,8";"82,61";"83,3";"82,16";"1711843";
"22/10/2019";"82,07";"82,38";"82,68";"81,31";"2029201";
"23/10/2019";"81,97";"81,22";"82,08";"81,05";"1634021";
"24/10/2019";"83,52";"82,52";"83,52";"82,32";"1689446";
"25/10/2019";"83,4";"83,93";"83,93";"82,26";"1214757";
"28/10/2019";"83,38";"83,43";"83,5";"82,86";"1549437";
"29/10/2019";"84,17";"83,56";"84,39";"83,12";"1836527";
"30/10/2019";"84,98";"83,89";"84,98";"83,61";"2380597";
"31/10/2019";"82,62";"86";"86,42";"82,62";"4128918";
"01/11/2019";"81,57";"82,35";"82,55";"81,13";"1965173";
"04/11/2019";"82,7";"81,85";"82,84";"81,58";"2029153";
"05/11/2019";"82,76";"82,4";"83,07";"81,66";"2337178";
"06/11/2019";"83,28";"82,62";"83,28";"82,31";"1547896";
"07/11/2019";"82,36";"83,47";"83,47";"82,32";"1806590";
"08/11/2019";"83";"82,07";"83,24";"81,7";"1849511";
"11/11/2019";"83,17";"83,16";"83,47";"82,75";"1300140";
"12/11/2019";"83,84";"83";"83,84";"82,6";"1946137";
"13/11/2019";"82,97";"83,91";"84,13";"82,97";"1608663";
"14/11/2019";"81,68";"83";"83,38";"81,64";"1460912";
"15/11/2019";"83,08";"81,72";"83,08";"81,65";"2456668";
"18/11/2019";"84,41";"83,06";"84,41";"82,73";"1992780";
"19/11/2019";"83,11";"84,31";"84,98";"82,96";"2001136";
"20/11/2019";"82,88";"82,97";"83,58";"82,66";"1512320";
"21/11/2019";"84,9";"82,26";"85,4";"81,8";"3180218";
"22/11/2019";"84";"85,5";"85,5";"83,91";"2245572";
"25/11/2019";"85,03";"83,9";"85,17";"83,81";"1466912";
"26/11/2019";"84,5";"85";"85";"84,05";"2654220";
"27/11/2019";"84,38";"84,46";"84,66";"84,12";"1568829";
"28/11/2019";"84,46";"84,2";"84,76";"84,2";"724861";
"29/11/2019";"84,51";"84,2";"85,13";"84,04";"1668445";
"02/12/2019";"82,52";"84,81";"85,4";"82,43";"2244540";
"03/12/2019";"82,07";"82,77";"83,28";"81,4";"2273280";
"04/12/2019";"83,89";"82,09";"84,07";"82,09";"2264954";
"05/12/2019";"83,13";"84,24";"84,58";"83,13";"1531167";
"06/12/2019";"83,56";"82,62";"83,77";"82,39";"1823484";
"09/12/2019";"81,86";"83,49";"83,52";"81,86";"1961959";
"10/12/2019";"86,66";"85,2";"86,95";"84,65";"4377846";
"11/12/2019";"87,95";"88,1";"88,1";"86,66";"3303334";
"12/12/2019";"88,51";"88,52";"89,17";"87,83";"3413873";
"13/12/2019";"89,15";"89,4";"89,66";"88,66";"3041555";
"16/12/2019";"90,6";"89,24";"90,66";"89,18";"2700861";
"17/12/2019";"89,6";"90,75";"91,1";"89,6";"3052866";
"18/12/2019";"90";"89,78";"90,59";"89,47";"2513440";
"19/12/2019";"90,09";"90,4";"90,51";"89,31";"1950595";
"20/12/2019";"90,86";"90,1";"91,32";"89,95";"4691452";
"23/12/2019";"90,71";"91";"91,58";"90,34";"1428648";
"24/12/2019";"90,63";"90,2";"91,11";"90,2";"320081";
"27/12/2019";"90,84";"90,5";"91,39";"90,34";"1228438";
"30/12/2019";"89,75";"90,83";"90,86";"89,57";"1273664";
"31/12/2019";"89,62";"89,28";"89,84";"89,25";"469568";
"02/01/2020";"90,22";"89,6";"91,05";"89,58";"1711335";
"03/01/2020";"90,78";"90,12";"90,91";"89,68";"1526128";
"06/01/2020";"91,35";"91,5";"91,98";"90,68";"2343833";
"07/01/2020";"91,03";"91,81";"92";"90,75";"1964770";
"08/01/2020";"91,34";"90,55";"91,41";"90,48";"1709611";
"09/01/2020";"92";"92,25";"92,54";"91,82";"1951789";
"10/01/2020";"92,72";"91,94";"93,33";"91,75";"1976973";
"13/01/2020";"92,07";"92,8";"93,34";"91,72";"1920341";
"14/01/2020";"91,27";"91,99";"92,15";"90,65";"2255522";
"15/01/2020";"91,72";"91,37";"92,05";"91,19";"2573421";
"16/01/2020";"91,61";"91,93";"92,25";"91,33";"1823467";
"17/01/2020";"92,19";"91,74";"92,75";"91,72";"1941087";
"20/01/2020";"91,9";"92,01";"92,37";"91,45";"1183583";
"21/01/2020";"91,36";"91,8";"91,8";"90,48";"1742930";
"22/01/2020";"88,87";"90,5";"90,9";"88,83";"2739624";
"23/01/2020";"89,21";"88,57";"89,82";"88,46";"2385610";
"24/01/2020";"89,11";"89,75";"90,34";"89,07";"2092824";
"27/01/2020";"86,7";"88,02";"88,52";"86,61";"2932598";
"28/01/2020";"87,67";"87,31";"88,08";"86,91";"1898014";
"29/01/2020";"88,67";"87,43";"88,9";"87,3";"1970507";
"30/01/2020";"87,86";"88";"88,06";"87,24";"2060287";
"31/01/2020";"86,95";"87,66";"88,23";"86,95";"2416094";
"03/02/2020";"87,6";"87,46";"88,51";"87,3";"2299455";
"04/02/2020";"88,56";"87,53";"88,62";"87,5";"2027971";
"05/02/2020";"89,93";"88,06";"90,24";"87,95";"2952464";
"06/02/2020";"93,65";"91,73";"93,7";"91,51";"3401319";
"07/02/2020";"93,58";"94,6";"94,82";"93,3";"2199334";
"10/02/2020";"93,47";"93";"93,61";"92,2";"1582626";
"11/02/2020";"93,93";"93,92";"94,09";"93,17";"2013442";
"12/02/2020";"92,93";"93,49";"93,57";"92,64";"2016962";
"13/02/2020";"92,38";"92,54";"93,02";"91,52";"1897636";
"14/02/2020";"92,24";"91,97";"92,99";"91,69";"1472153";
"17/02/2020";"92,31";"92,44";"92,58";"91,93";"1203882";
"18/02/2020";"93,71";"91,83";"94,15";"91,6";"2506543";
"19/02/2020";"94";"94,71";"95,06";"93,74";"2236271";
"20/02/2020";"93,5";"93,63";"94,4";"93,06";"1998520";
"21/02/2020";"93,33";"93,26";"93,69";"92,29";"2138010";
"24/02/2020";"91,57";"92,41";"92,55";"90,3";"3871463";
"25/02/2020";"90,44";"93,5";"93,5";"90,22";"2907719";
"26/02/2020";"90,9";"90,44";"90,91";"88,05";"3827979";
"27/02/2020";"88,44";"90,3";"90,52";"87,33";"4630639";
"28/02/2020";"83,93";"86,4";"86,4";"82,5";"7141769";
"02/03/2020";"85,59";"85,34";"86,64";"83,61";"4337609";
"03/03/2020";"86,09";"87";"88,69";"85,65";"3646262";
"04/03/2020";"89,58";"86,43";"89,58";"85,87";"3749119";
"05/03/2020";"89,47";"90,01";"90,14";"88,23";"3090778";
"06/03/2020";"85,06";"88,35";"88,89";"84,78";"3716867";
"09/03/2020";"79,93";"80";"82,4";"78,63";"6582615";
"10/03/2020";"78,37";"81,34";"82,03";"78,02";"5673770";
"11/03/2020";"79,63";"80,85";"81,46";"78,56";"5155962";
"12/03/2020";"73,44";"75,91";"77,98";"71,18";"8269897";
"13/03/2020";"73,41";"75,64";"78,47";"71,36";"7165150";
"16/03/2020";"76,6";"70,46";"77,5";"67,65";"8431550";
"17/03/2020";"78,45";"80";"80,85";"72,66";"5954246";
"18/03/2020";"76,1";"76,41";"77,63";"71,5";"6376213";
"19/03/2020";"75,88";"76,99";"81,1";"72";"6684780";
"20/03/2020";"73,85";"78,58";"80,96";"72,61";"6933728";
"23/03/2020";"72,05";"72";"74,72";"69,89";"5176438";
"24/03/2020";"74,74";"74,5";"75,31";"72,5";"5173874";
"25/03/2020";"76,8";"76,05";"76,8";"73,06";"5179970";
"26/03/2020";"77,7";"75";"77,71";"73,69";"3838247";
"27/03/2020";"77";"79";"79,66";"75,78";"4124270";
"30/03/2020";"80,51";"78";"81,56";"75,05";"3563279";
"31/03/2020";"80,14";"82,3";"82,56";"78,22";"3815526";
"01/04/2020";"78,94";"77,7";"79,55";"76,12";"3315904";
"02/04/2020";"79,48";"80,38";"80,43";"77,5";"3022143";
"03/04/2020";"81,36";"81,37";"81,5";"80,27";"2701373";
"06/04/2020";"84,83";"83,71";"85,55";"83";"3228473";
"07/04/2020";"84";"85,22";"85,98";"81,43";"3523321";
"08/04/2020";"82";"82,5";"83,01";"80,93";"2481954";
"09/04/2020";"82,13";"82,46";"82,8";"80,73";"3192148";
"14/04/2020";"82,65";"82,46";"84,85";"82,29";"3208161";
"15/04/2020";"82,81";"83";"84,96";"82,3";"2765658";
"16/04/2020";"84,83";"83,67";"85,47";"82,91";"3392025";
"17/04/2020";"86,57";"85,51";"86,93";"85,26";"4410375";
"20/04/2020";"88,4";"87,1";"88,63";"85,08";"3128000";
"21/04/2020";"88,09";"88,82";"89,8";"87,2";"2866753";
"22/04/2020";"88,16";"88,7";"89,74";"86,68";"2923269";
"23/04/2020";"88,89";"89";"90,67";"87,82";"4930170";
"24/04/2020";"90,94";"91,56";"92,65";"87,05";"3904653";
"27/04/2020";"93,4";"91,89";"94,54";"91,57";"2716397";
"28/04/2020";"92,19";"93,47";"94,48";"91,42";"2917720";
"29/04/2020";"90,7";"91,27";"91,91";"89,7";"2110943";
"30/04/2020";"89,19";"90,5";"91,26";"88,58";"3549274";
"04/05/2020";"88,42";"88";"89,02";"86,7";"4215395";
"05/05/2020";"90,7";"88,85";"91,29";"88,73";"2426194";
"06/05/2020";"92,42";"91,31";"92,78";"90,99";"2361763";
"07/05/2020";"90,75";"92,38";"92,38";"89,55";"2677277";
"08/05/2020";"89,57";"89,95";"90,38";"88,92";"1429920";
"11/05/2020";"88,92";"88,05";"89,74";"87,44";"2129717";
"12/05/2020";"91,01";"88,35";"91,45";"88,35";"2225878";
"13/05/2020";"89,49";"89,59";"91,14";"89,27";"2176070";
"14/05/2020";"88,18";"89,15";"89,74";"87,2";"2881053";
"15/05/2020";"87,22";"88,3";"89,2";"86,57";"2709077";
"18/05/2020";"87,56";"87,5";"88,33";"85,71";"3158948";
"19/05/2020";"86,84";"87,74";"88,12";"86,83";"3396509";
"20/05/2020";"87,74";"86,89";"88,74";"86,74";"2333678";
"21/05/2020";"86,99";"86,99";"88,06";"86,85";"1572856";
"22/05/2020";"86,86";"86,18";"87,7";"85,41";"2514117";
"25/05/2020";"87,67";"87,31";"88,06";"86,66";"1221167";
"26/05/2020";"86,53";"89,2";"89,57";"86,46";"2625793";
"27/05/2020";"86,18";"86,2";"86,94";"84,76";"3307808";
"28/05/2020";"88,51";"85,83";"88,97";"85,18";"2689493";
"29/05/2020";"87,53";"88,5";"89,75";"87,04";"4124569";
"01/06/2020";"88,69";"88,38";"89,56";"88,16";"1557885";
"02/06/2020";"88,82";"89,37";"89,48";"87,69";"2583333";
"03/06/2020";"88,8";"89,49";"89,65";"88,2";"2581519";
"04/06/2020";"88,85";"88,19";"89,75";"87,75";"3090535";
"05/06/2020";"89,16";"88,58";"89,35";"87,84";"3685401";
"08/06/2020";"89,68";"88,99";"89,84";"87,63";"2644283";
"09/06/2020";"90,46";"89,36";"91,66";"89,16";"4173601";
"10/06/2020";"90,69";"90,46";"90,79";"89,13";"2527731";
"11/06/2020";"89,22";"90,19";"90,88";"89,22";"3790119";
"12/06/2020";"89,02";"88,42";"90,12";"87,71";"3208057";
"15/06/2020";"89,19";"88,07";"90,09";"86,57";"2938226";
"16/06/2020";"91,07";"90";"91,74";"89,4";"3633168";
"17/06/2020";"93,71";"91,08";"93,98";"90,78";"3386815";
"18/06/2020";"92,32";"93,34";"93,77";"91,01";"2544516";
"19/06/2020";"94,12";"92,79";"94,3";"92,59";"7610769";
"22/06/2020";"93,03";"93";"94,71";"92,95";"2086457";
"23/06/2020";"93,29";"93,43";"93,62";"91,88";"2464899";
"24/06/2020";"91,06";"92,34";"92,63";"90,75";"2434279";
"25/06/2020";"91,86";"90,53";"92,31";"90,33";"2322597";
"26/06/2020";"91,1";"92,14";"92,95";"91,01";"1886175";
"29/06/2020";"91,54";"91,15";"92,14";"90,86";"2200256";
"30/06/2020";"90,65";"91,1";"91,3";"90,06";"2630688";
"01/07/2020";"91,1";"90,32";"91,12";"90,14";"1877490";
"02/07/2020";"91,96";"91,68";"92,04";"90,52";"2272395";
"03/07/2020";"91";"92,22";"92,22";"90,65";"1212930";
"06/07/2020";"92,49";"92,82";"92,9";"91,53";"1801940";
"07/07/2020";"91,66";"91,81";"92,14";"90,76";"1437315";
"08/07/2020";"90,56";"91,74";"92,18";"90,47";"1754880";
"09/07/2020";"89,18";"90,91";"91,25";"89,18";"1907854";
"10/07/2020";"88,92";"89,1";"89,7";"88,74";"1659580";
"13/07/2020";"90,98";"89,11";"91";"88,62";"1572996";
"14/07/2020";"91,49";"89,99";"91,49";"89,15";"2241736";
"15/07/2020";"93,67";"91,94";"94,08";"91";"2515587";
"16/07/2020";"92,92";"92,86";"93,91";"92,31";"1771755";
"17/07/2020";"93,22";"92,96";"93,44";"92,42";"2127370";
"20/07/2020";"94,29";"93,55";"94,82";"92,42";"1606421";
"21/07/2020";"92,72";"94,56";"95,82";"92,72";"1979158";
"22/07/2020";"91,51";"92,48";"92,54";"91,33";"1464960";
"23/07/2020";"91,1";"92";"92,09";"90,75";"1870569";
"24/07/2020";"88,81";"89,45";"89,92";"88,46";"1987914";
"27/07/2020";"89,12";"88";"89,12";"87,44";"1978828";
"28/07/2020";"89,5";"89,06";"90,03";"88,67";"1528602";
"29/07/2020";"89,92";"90,2";"90,36";"89,09";"1518880";
"30/07/2020";"88,55";"89,6";"89,82";"87,56";"2441413";
"31/07/2020";"88,55";"88,3";"89,82";"87,95";"3069534";
"03/08/2020";"90,26";"89,09";"90,96";"88,19";"1966211";
"04/08/2020";"88,21";"90,53";"90,86";"88,09";"1974955";
"05/08/2020";"87,48";"88,19";"88,38";"86,97";"2534152";
"06/08/2020";"86,4";"87,14";"87,91";"86";"1816878";
"07/08/2020";"87,38";"86,65";"87,48";"86,39";"2019201";
"10/08/2020";"86,72";"87,6";"87,65";"86,59";"1027552";
"11/08/2020";"87,63";"87,04";"88,65";"86,83";"1570817";
"12/08/2020";"88,2";"87,39";"88,39";"86,65";"1660330";
"13/08/2020";"86,99";"87,93";"88,06";"86,45";"1461973";
"14/08/2020";"85,46";"86,44";"86,85";"85,05";"1717048";
"17/08/2020";"86,51";"85,41";"86,57";"85,16";"1460804";
"18/08/2020";"87,38";"86,8";"87,94";"86,55";"2158286";
"19/08/2020";"87,64";"87,38";"88,04";"86,95";"1347198";
"20/08/2020";"86,97";"87,02";"87,9";"86,67";"1458569";
"21/08/2020";"86,34";"86,79";"87,33";"85,71";"1632287";
"24/08/2020";"87,43";"87,01";"88,65";"86,88";"1613584";
"25/08/2020";"87,67";"87,51";"88,41";"87,49";"1364871";
"26/08/2020";"87,49";"87,81";"88,31";"87,18";"902356";
"27/08/2020";"86,15";"87,45";"87,57";"86,15";"1414168";
"28/08/2020";"85,03";"86,03";"86,22";"84,78";"1598227";
"31/08/2020";"84,87";"85,2";"85,97";"84,32";"2060787";
"01/09/2020";"83,91";"85,37";"85,95";"83,7";"1856647";
"02/09/2020";"85,18";"84,19";"85,64";"84,02";"1764848";
"03/09/2020";"84,41";"85,7";"86,23";"83,91";"1770785";
"04/09/2020";"83,57";"83,75";"84,74";"82,6";"2409199";
"07/09/2020";"85,53";"83,92";"85,89";"83,86";"1231482";
"08/09/2020";"85,7";"85,92";"86,25";"85,02";"1961281";
"09/09/2020";"88,12";"86,02";"88,26";"86,02";"1911140";
"10/09/2020";"86,69";"88,03";"88,41";"86,67";"1768561";
"11/09/2020";"87,54";"86,56";"87,91";"86,02";"1589832";
"14/09/2020";"87,06";"87,78";"87,97";"86,26";"1232115";
"15/09/2020";"88,74";"87,08";"89,04";"87,08";"1598787";
"16/09/2020";"88,25";"89";"89,02";"87,97";"1763142";
"17/09/2020";"88,03";"87,54";"88,48";"87,13";"1335244";
"18/09/2020";"88,44";"88,3";"89,4";"88,21";"5617919";
"21/09/2020";"85,88";"88,48";"88,67";"85,36";"2449512";
"22/09/2020";"84,76";"85,73";"86,69";"84,76";"2112426";
"23/09/2020";"87,06";"85,37";"87,39";"85,29";"2348617";
"24/09/2020";"87,14";"86,52";"87,82";"86,41";"2224213";
"25/09/2020";"86,61";"86,81";"86,9";"85,14";"1945628";
"28/09/2020";"87,32";"87,68";"88,43";"87,32";"1829790";
"29/09/2020";"86,18";"87,37";"87,42";"86,18";"1611449";
"30/09/2020";"85,33";"85,75";"86,83";"85,33";"2380913";
"01/10/2020";"85,3";"86,14";"86,46";"85";"1965009";
"02/10/2020";"86,08";"84,71";"86,08";"84,16";"1860567";
"05/10/2020";"86,52";"86,48";"86,62";"85,51";"1359170";
"06/10/2020";"84,87";"86,43";"86,43";"84,78";"1788982";
"07/10/2020";"83,91";"85,24";"85,33";"83,66";"1564502";
"08/10/2020";"85,28";"84,09";"85,72";"84";"1510432";
"09/10/2020";"86,31";"85,88";"86,53";"85,09";"1451404";
"12/10/2020";"86,5";"86,08";"87,26";"85,45";"1331281";
"13/10/2020";"87,52";"87,29";"87,72";"86,74";"1806667";
"14/10/2020";"87,09";"88";"88,1";"87,09";"1359150";
"15/10/2020";"84,67";"86,59";"86,73";"84,41";"1903341";
"16/10/2020";"86,03";"85,19";"86,42";"84,65";"1881846";
"19/10/2020";"85,72";"86,44";"87,56";"85,62";"997632";
"20/10/2020";"84,62";"85,68";"86,02";"84,61";"1473313";
"21/10/2020";"83,36";"84,5";"84,51";"83,36";"1868864";
"22/10/2020";"82,74";"82,86";"83,27";"81,66";"1888397";
"23/10/2020";"82,94";"82,38";"83,92";"81,99";"1224867";
"26/10/2020";"82,82";"82,3";"83,88";"82,15";"1686058";
"27/10/2020";"81";"82,75";"82,99";"80,86";"2330747";
"28/10/2020";"79,04";"79,16";"80,35";"78,45";"3400762";
"29/10/2020";"78,23";"79,75";"79,8";"77,08";"3005546";
"30/10/2020";"77,37";"76,96";"77,91";"76,7";"2775932";
"02/11/2020";"79,38";"78,25";"80";"77,83";"2411957";
"03/11/2020";"81,66";"79,98";"81,66";"79,55";"2222419";
"04/11/2020";"86,81";"82,85";"86,91";"82,35";"4056599";
"05/11/2020";"85,67";"87,37";"87,48";"85,17";"2589773";
"06/11/2020";"83,32";"84,72";"85,22";"83";"2757568";
"09/11/2020";"84,93";"83,9";"85,85";"83,05";"4245967";
"10/11/2020";"84,69";"83,76";"85,41";"83,71";"3764448";
"11/11/2020";"87,27";"84,79";"87,56";"84,79";"2186329";
"12/11/2020";"86,32";"87,08";"87,33";"85,04";"2554250";
"13/11/2020";"85,8";"86,76";"86,88";"85,76";"2116733";
"16/11/2020";"85,53";"86,19";"87,07";"85,53";"2443638";
"17/11/2020";"84,82";"85,45";"86,08";"84,36";"1946974";
"18/11/2020";"86,09";"84,88";"86,51";"84,83";"2018563";
"19/11/2020";"85,64";"85,1";"86,14";"85,1";"2231095";
"20/11/2020";"85,85";"84,9";"86,86";"84,89";"2882348";
"23/11/2020";"84,09";"86,02";"86,08";"84,09";"1796901";
"24/11/2020";"84,21";"84,43";"84,64";"83,4";"2422873";
"25/11/2020";"84,22";"84,31";"85,51";"84,03";"2515815";
"26/11/2020";"85,37";"84,67";"85,91";"84,61";"1441766";
"27/11/2020";"85,21";"85,46";"85,9";"85,2";"2252811";
"30/11/2020";"84,71";"85,42";"86,09";"84,71";"4601267";
"01/12/2020";"84,1";"84,47";"85,04";"84,02";"2099577";
"02/12/2020";"84,04";"84";"84,39";"83,53";"1876918";
"03/12/2020";"83,03";"83,9";"84,5";"82,5";"1945542";
"04/12/2020";"83,6";"83";"84,25";"82,97";"2213140";
"07/12/2020";"82,82";"83,65";"83,78";"82,28";"2113333";
"08/12/2020";"82,38";"82";"82,59";"81,16";"1906453";
"09/12/2020";"81,52";"82,38";"83,23";"81,45";"2218929";
"10/12/2020";"81,79";"81,81";"82,59";"81,36";"2264763";
"11/12/2020";"78,52";"80,23";"80,64";"78,52";"3928152";
"14/12/2020";"77,85";"79,08";"79,37";"77,85";"3010148";
"15/12/2020";"76,23";"77,6";"78";"75,77";"3270726";
"16/12/2020";"77,64";"76,56";"77,85";"76,31";"2722119";
"17/12/2020";"78";"77,51";"78,89";"77,38";"2949239";
"18/12/2020";"79,01";"77,97";"79,73";"77,84";"6116535";
"21/12/2020";"77,2";"78,44";"78,82";"76,88";"3306195";
"22/12/2020";"78,96";"77,34";"79,03";"77,16";"2782471";
"23/12/2020";"78,31";"78,89";"78,92";"78,04";"1313948";
"24/12/2020";"78,34";"78,5";"78,95";"78,32";"416430";
"28/12/2020";"78,66";"78,81";"79,48";"78,52";"876765";
"29/12/2020";"79,22";"78,93";"79,29";"78,57";"1178802";
"30/12/2020";"78,86";"79,29";"79,4";"78,65";"1040945";
"31/12/2020";"78,7";"78,61";"79,3";"78,35";"638384";
"04/01/2021";"79";"79,61";"80,01";"78,86";"1708408";
"05/01/2021";"78,99";"79,17";"79,61";"78,51";"1541681";
"06/01/2021";"78,51";"79,01";"79,6";"78,04";"2715058";
"07/01/2021";"77,72";"78,11";"78,56";"77,72";"3029886";
"08/01/2021";"78,79";"78,13";"78,79";"77,79";"2428467";
"11/01/2021";"79,24";"78,6";"79,88";"78,5";"2075804";
"12/01/2021";"79,19";"79,23";"79,68";"79,03";"1537729";
"13/01/2021";"79,03";"79";"79,51";"78,81";"2185996";
"14/01/2021";"80,97";"79,04";"81,27";"78,97";"2414115";
"15/01/2021";"81,53";"80,66";"82,23";"80,29";"3084150";
"18/01/2021";"81,63";"81,47";"81,64";"81,02";"1310378";
"19/01/2021";"83,23";"83";"83,93";"82,25";"2819010";
"20/01/2021";"82,35";"82,8";"82,96";"82,13";"2583359";
"21/01/2021";"81,42";"82,63";"82,92";"81,31";"2246509";
"22/01/2021";"81,46";"81,11";"81,62";"80,62";"2012106";
"25/01/2021";"81,5";"82,14";"82,14";"80,78";"1820478";
"26/01/2021";"81,07";"81,08";"81,98";"80,95";"2053028";
"27/01/2021";"79,07";"81,31";"81,97";"79,07";"3352652";
"28/01/2021";"79,09";"78,1";"79,18";"78,02";"2983550";
"29/01/2021";"77,15";"78";"78,83";"77,15";"3486740";
"01/02/2021";"78,21";"77,88";"78,83";"77,5";"1948193";
"02/02/2021";"78,6";"78,27";"79,43";"78,11";"2417655";
"03/02/2021";"77,73";"78,78";"79,51";"77,54";"2096196";
"04/02/2021";"78,83";"77,2";"79,19";"77,19";"2182240";
"05/02/2021";"80,01";"81,18";"81,37";"79,98";"3028985";
"08/02/2021";"80,77";"80,55";"81,65";"80,3";"2211880";
"09/02/2021";"80,58";"80,55";"80,77";"79,64";"1912708";
"10/02/2021";"79,46";"81";"81,09";"79,11";"2215841";
"11/02/2021";"77,81";"79,11";"79,72";"77,64";"3274514";
"12/02/2021";"78,16";"77,79";"78,29";"77,58";"1860550";
