"Date";"Fermeture";"Ouverture";"Valeur Haute";"Valeur Basse";"Volume";
"29/06/2020";"63,35";"60,89";"64,42";"60,18";"3287317";
"30/06/2020";"63,52";"64,66";"65,92";"62,78";"2988582";
"01/07/2020";"64,19";"63,6";"65,64";"60,85";"2876580";
"02/07/2020";"66,41";"65,14";"67,79";"64,24";"2989535";
"03/07/2020";"65,63";"66,98";"67,66";"64,6";"1574888";
"06/07/2020";"67,72";"67,42";"68,46";"66,94";"2437984";
"07/07/2020";"67,3";"67,55";"68,1";"66,62";"1608022";
"08/07/2020";"65,83";"66,31";"66,9";"64,8";"1977311";
"09/07/2020";"63,22";"66,5";"66,72";"63,22";"2470846";
"10/07/2020";"65,45";"62,22";"65,81";"62,02";"2412795";
"13/07/2020";"67,85";"66,53";"67,98";"66,4";"2148001";
"14/07/2020";"66,16";"66,5";"66,85";"64,71";"2402161";
"15/07/2020";"69,22";"67,3";"70,74";"66,89";"5094971";
"16/07/2020";"67";"68,53";"69,36";"66,76";"2035858";
"17/07/2020";"65,9";"66,9";"67,08";"65,19";"2228828";
"20/07/2020";"65,71";"66";"67,09";"64,84";"1512486";
"21/07/2020";"68,05";"66,99";"69,5";"66,86";"2197989";
"22/07/2020";"67,11";"67,7";"68,04";"65,3";"1890217";
"23/07/2020";"65,28";"67,42";"67,45";"65,02";"1945594";
"24/07/2020";"63,93";"64,64";"64,78";"62,98";"2093318";
"27/07/2020";"61,92";"63,58";"63,61";"61,75";"2302830";
"28/07/2020";"63,85";"61,88";"64,06";"61,76";"1918092";
"29/07/2020";"62,18";"63,46";"64,98";"62,18";"1945867";
"30/07/2020";"63,34";"63,5";"66,11";"62,16";"3218359";
"31/07/2020";"62,01";"63,08";"63,98";"61,81";"2660929";
"03/08/2020";"63,73";"62,33";"63,88";"60,78";"2563330";
"04/08/2020";"65,68";"64,47";"66,35";"64,23";"2316976";
"05/08/2020";"67,97";"65,93";"68,45";"65,91";"1931247";
"06/08/2020";"68,33";"68,08";"69,6";"67,6";"2431328";
"07/08/2020";"69,3";"68,25";"69,4";"67,25";"1518079";
"10/08/2020";"72,06";"69,68";"72,06";"69,35";"2375364";
"11/08/2020";"76,18";"73";"76,18";"73";"3123354";
"12/08/2020";"74,92";"75,77";"75,95";"74,18";"1907292";
"13/08/2020";"73,3";"73,4";"74,79";"72,2";"1755844";
"14/08/2020";"72,11";"72,77";"72,77";"70,76";"1475525";
"17/08/2020";"71,44";"72";"72,54";"70,56";"1244566";
"18/08/2020";"69,23";"70,79";"71,52";"69,19";"1746225";
"19/08/2020";"70,25";"69,14";"70,34";"68,57";"1257818";
"20/08/2020";"69,17";"69";"69,61";"68,09";"1494100";
"21/08/2020";"69,08";"70";"70,58";"66,97";"1911917";
"24/08/2020";"72,1";"69,52";"72,1";"69,42";"1837871";
"25/08/2020";"71,56";"72,72";"74,08";"71,56";"1890052";
"26/08/2020";"70,24";"71,19";"71,79";"70,05";"1454869";
"27/08/2020";"72,11";"70,39";"72,47";"69,01";"2056024";
"28/08/2020";"71,44";"72,5";"72,74";"70,92";"1768097";
"31/08/2020";"68,84";"72";"72,41";"68,71";"2212248";
"01/09/2020";"69,57";"69,35";"69,57";"66,79";"2386066";
"02/09/2020";"72,08";"70";"72,48";"69,45";"2273300";
"03/09/2020";"71,5";"72,5";"75,28";"71,05";"2596847";
"04/09/2020";"69,78";"71";"72,66";"69,18";"2020741";
"07/09/2020";"73,77";"70,5";"73,77";"70,27";"1687917";
"08/09/2020";"70,78";"74";"74,03";"69,98";"1965586";
"09/09/2020";"69,39";"69,98";"70,32";"68";"2973903";
"10/09/2020";"69,44";"69,2";"70,6";"68,72";"1540101";
"11/09/2020";"68,82";"68,95";"69,31";"67,75";"1609414";
"14/09/2020";"71,32";"70,04";"71,51";"69,55";"1691025";
"15/09/2020";"69,48";"71,21";"71,65";"69,23";"1716297";
"16/09/2020";"70,79";"69,51";"70,79";"68,69";"1642471";
"17/09/2020";"71,12";"69,51";"71,45";"68,82";"1531358";
"18/09/2020";"68,6";"71,04";"71,04";"68,6";"3993509";
"21/09/2020";"64,09";"68,33";"68,41";"63,95";"3175014";
"22/09/2020";"62,37";"64,5";"64,7";"61,5";"3342559";
"23/09/2020";"61,79";"63,36";"65,19";"61,79";"2237429";
"24/09/2020";"59,65";"60,5";"61,04";"58,1";"3239813";
"25/09/2020";"60,02";"59,99";"60,17";"57,87";"2495747";
"28/09/2020";"62,31";"61,55";"62,64";"61,01";"2246798";
"29/09/2020";"62,59";"62,31";"63,14";"61,33";"1820433";
"30/09/2020";"62,07";"61,75";"63,19";"60,95";"2016150";
"01/10/2020";"64,9";"63,41";"65,1";"62,45";"2489597";
"02/10/2020";"64,62";"63,8";"64,83";"62,03";"2299021";
"05/10/2020";"65,8";"65,84";"66,71";"64,8";"1605420";
"06/10/2020";"67,77";"66";"68,74";"65,81";"2265095";
"07/10/2020";"66,7";"67,41";"67,98";"66,12";"1914374";
"08/10/2020";"66,92";"67,37";"68,2";"66,52";"1669083";
"09/10/2020";"66,78";"66,92";"67,83";"66,42";"2064860";
"12/10/2020";"65,99";"67,08";"67,58";"65,78";"1691699";
"13/10/2020";"63,68";"64,5";"64,64";"63,34";"2160265";
"14/10/2020";"62,15";"63,55";"63,68";"61,57";"2589403";
"15/10/2020";"61,79";"61,15";"61,88";"59,87";"2544700";
"16/10/2020";"64,34";"62,29";"64,67";"61,55";"2602485";
"19/10/2020";"66,19";"64,36";"66,73";"64,1";"1199317";
"20/10/2020";"66,94";"65,48";"67,99";"64,91";"2501202";
"21/10/2020";"64,06";"67,42";"67,44";"64";"2110298";
"22/10/2020";"64,45";"63,65";"64,65";"62,56";"1983309";
"23/10/2020";"68,03";"65,25";"68,7";"65,22";"3398269";
"26/10/2020";"65,85";"66,61";"69,69";"65,69";"3086066";
"27/10/2020";"64";"65,8";"65,83";"63,07";"2483118";
"28/10/2020";"61,77";"62,01";"62,73";"60,09";"3855312";
"29/10/2020";"61,5";"62";"63,86";"59,28";"3558316";
"30/10/2020";"62,59";"60,5";"63,42";"60,5";"2533525";
"02/11/2020";"63,09";"62,97";"63,98";"61,68";"1840502";
"03/11/2020";"66,28";"64";"66,74";"63,9";"2549566";
"04/11/2020";"68,58";"65,16";"69,24";"64,2";"2874383";
"05/11/2020";"70,38";"68,75";"70,59";"68,3";"2203607";
"06/11/2020";"70";"69,52";"71";"68,81";"2672747";
"09/11/2020";"83";"71,8";"90,43";"71,75";"10568937";
"10/11/2020";"87,92";"82,42";"88,93";"81,8";"7232758";
"11/11/2020";"87";"88";"89,54";"85,83";"3265918";
"12/11/2020";"84,61";"85,36";"86,48";"83,33";"2822386";
"13/11/2020";"85,56";"84";"87,3";"83,25";"2420350";
"16/11/2020";"90";"87,4";"91,4";"87,3";"3884774";
"17/11/2020";"90,09";"90,14";"90,2";"87,65";"2891922";
"18/11/2020";"90";"90,29";"90,5";"87,73";"2642183";
"19/11/2020";"89,33";"88,5";"89,92";"88,02";"2360085";
"20/11/2020";"88,64";"89,56";"90";"88,36";"2253690";
"23/11/2020";"90,14";"89,5";"90,98";"89,39";"1928740";
"24/11/2020";"93,5";"91,85";"94,9";"91,7";"3279891";
"25/11/2020";"91,5";"94,37";"94,55";"90,71";"2783332";
"26/11/2020";"89,8";"92,1";"92,53";"89,14";"1877723";
"27/11/2020";"90";"89,02";"91,21";"89";"2070142";
"30/11/2020";"87,73";"89,99";"90,35";"87,73";"3524562";
"01/12/2020";"89,4";"88,01";"89,72";"87,85";"2001688";
"02/12/2020";"91,32";"89,96";"91,77";"89,7";"1943603";
"03/12/2020";"95";"91,36";"95,19";"91,36";"2495805";
"04/12/2020";"96,24";"95,08";"97,04";"94,9";"2485380";
"07/12/2020";"95,21";"95,62";"95,87";"93,64";"1631950";
"08/12/2020";"94,73";"94,81";"95,85";"94,11";"1346764";
"09/12/2020";"93,59";"95,69";"96,5";"93,49";"1365525";
"10/12/2020";"93,72";"93,77";"94,48";"92,77";"1687673";
"11/12/2020";"92,19";"93,52";"93,76";"91,41";"1774037";
"14/12/2020";"92,05";"93,13";"94,21";"91,7";"1698577";
"15/12/2020";"91,37";"91,5";"92,34";"89,85";"2055691";
"16/12/2020";"90,71";"90,9";"92,52";"89,79";"1735232";
"17/12/2020";"90,38";"91,34";"91,7";"89,63";"1487973";
"18/12/2020";"89";"89,62";"90,9";"88,94";"3297694";
"21/12/2020";"86,54";"85";"86,96";"82,75";"3398767";
"22/12/2020";"87,94";"87,37";"88";"85,51";"1691985";
"23/12/2020";"91,95";"88";"92,09";"87,62";"1561928";
"24/12/2020";"92,04";"92,44";"93,06";"91,53";"352865";
"28/12/2020";"91,98";"93";"93,25";"91,77";"935395";
"29/12/2020";"93,07";"92,97";"93,44";"91,98";"967733";
"30/12/2020";"91,25";"92,92";"92,98";"91,06";"1001345";
"31/12/2020";"89,78";"90,35";"91,31";"89,78";"470045";
"04/01/2021";"89,89";"92,84";"94,57";"89,3";"1854889";
"05/01/2021";"89,83";"88,55";"90,54";"88,37";"1567333";
"06/01/2021";"90,17";"90,87";"90,99";"88,98";"1498665";
"07/01/2021";"89,62";"90,92";"91";"89,35";"1320055";
"08/01/2021";"90,1";"90,63";"90,7";"88,93";"1856095";
"11/01/2021";"89,78";"90,63";"91,78";"89,06";"2214256";
"12/01/2021";"89,96";"89,89";"90,5";"89,01";"1572946";
"13/01/2021";"89,11";"89,96";"90,5";"88,12";"1751184";
"14/01/2021";"93,25";"89,4";"93,25";"89,1";"2536958";
"15/01/2021";"92,55";"92,5";"92,94";"91";"2298870";
"18/01/2021";"91,19";"91,19";"91,81";"90,28";"1199645";
"19/01/2021";"91,3";"92";"92,3";"91,03";"1302168";
"20/01/2021";"92,41";"91,61";"93,48";"90,87";"1384857";
"21/01/2021";"89,36";"93,02";"93,45";"89,04";"1786910";
"22/01/2021";"88,83";"89";"89,64";"87,97";"1500933";
"25/01/2021";"84,87";"88,9";"89,03";"84,53";"3028873";
"26/01/2021";"85,29";"84,6";"87,17";"83,71";"2013721";
"27/01/2021";"84,36";"85";"85,39";"83,31";"2738586";
"28/01/2021";"85,15";"83,26";"86,74";"82,5";"3080959";
"29/01/2021";"83,2";"82,7";"85,5";"81,84";"3536944";
"01/02/2021";"83,11";"84,13";"84,37";"82,41";"1738516";
"02/02/2021";"88,59";"85,6";"88,82";"85,14";"3010345";
"03/02/2021";"89,81";"89,86";"90,99";"88,63";"1742351";
"04/02/2021";"93,1";"90,16";"93,12";"89,63";"1992215";
"05/02/2021";"93,42";"93,17";"94,57";"91,91";"2275049";
"08/02/2021";"93,87";"94,02";"94,8";"92,51";"1368441";
"09/02/2021";"92,47";"93,97";"94,89";"91,91";"1325928";
"10/02/2021";"91,69";"93";"93,64";"91,18";"1157173";
"11/02/2021";"91,22";"91,85";"92,4";"90,82";"1142713";
"12/02/2021";"92,21";"90,61";"92,21";"89,54";"1389406";
"15/02/2021";"93,67";"92,87";"94,27";"92,3";"1195215";
"16/02/2021";"93,8";"93,58";"94,52";"93,4";"1136036";
"17/02/2021";"93,9";"93,8";"94,67";"93,42";"1441968";
"18/02/2021";"91,29";"91";"92,06";"89,58";"2466402";
"19/02/2021";"91,77";"91,11";"92,58";"89,81";"2259103";
"22/02/2021";"95,8";"90,63";"95,8";"90,2";"2318571";
"23/02/2021";"98,95";"95,6";"101,38";"95,33";"4339464";
"24/02/2021";"102,72";"99,05";"102,74";"98,16";"2957767";
"25/02/2021";"98,93";"103,84";"103,98";"98,86";"2564953";
"26/02/2021";"95,91";"96,74";"98,14";"95,13";"2253924";
"01/03/2021";"100,68";"97,75";"101,28";"97,6";"2102766";
"02/03/2021";"99,1";"100,18";"100,18";"98,41";"1532642";
"03/03/2021";"100,46";"99,55";"100,64";"98,83";"1522786";
"04/03/2021";"100,3";"99,57";"101,26";"98,91";"2008727";
"05/03/2021";"95,42";"99";"99,22";"95,23";"2464071";
"08/03/2021";"100,52";"96,87";"100,68";"96,27";"2654406";
"09/03/2021";"100,26";"100,52";"101,06";"99,13";"1739101";
"10/03/2021";"98,99";"99,87";"101";"98,64";"1691917";
"11/03/2021";"99,13";"99,61";"100";"97,52";"1743287";
"12/03/2021";"100";"99";"100,16";"97,8";"1932352";
"15/03/2021";"100";"100,5";"101,32";"99,65";"1437703";
"16/03/2021";"101,78";"100,32";"103,1";"99,65";"1957658";
"17/03/2021";"101";"101,7";"102,6";"100,96";"1423575";
"18/03/2021";"101,1";"101,84";"102,42";"100,62";"1347315";
"19/03/2021";"97,34";"100,06";"100,08";"97,34";"3764747";
"22/03/2021";"97,07";"97,35";"98,01";"96,27";"1103498";
"23/03/2021";"95,21";"96,1";"97,03";"95,21";"1482214";
"24/03/2021";"95,97";"94,5";"96,77";"93,14";"1803009";
"25/03/2021";"96,49";"95,03";"96,6";"94,19";"1733605";
"26/03/2021";"97,68";"97,6";"98,69";"96,69";"1937074";
"29/03/2021";"97,4";"98,65";"98,8";"96,41";"1014054";
"30/03/2021";"97,7";"97,39";"98,29";"96,84";"1639176";
"31/03/2021";"96,54";"97,07";"98,01";"96,33";"1827776";
"01/04/2021";"100,42";"96,7";"101,44";"96,55";"1883358";
"06/04/2021";"100,7";"101,52";"102,1";"99,43";"1516580";
"07/04/2021";"100,54";"100,66";"101,64";"100,24";"1071145";
"08/04/2021";"100,8";"100,7";"101,44";"99,72";"1227715";
"09/04/2021";"101,1";"101,4";"104,1";"100,96";"1976032";
"12/04/2021";"99,9";"101,3";"101,52";"99,2";"1461248";
"13/04/2021";"98,4";"99,74";"100,64";"97,73";"1667017";
"14/04/2021";"100,22";"98,63";"100,64";"97,92";"1184415";
"15/04/2021";"102,84";"100,12";"104,1";"99,5";"1929003";
"16/04/2021";"103,68";"103";"104,54";"102,84";"1730699";
"19/04/2021";"102,7";"103,94";"104,18";"102,42";"1106840";
"20/04/2021";"97,94";"102,72";"102,94";"97,94";"2030955";
"21/04/2021";"97,73";"98,1";"99,94";"95,95";"1730581";
"22/04/2021";"99,71";"98,5";"99,75";"97,24";"1588552";
"23/04/2021";"98,46";"98,5";"99,49";"97,67";"1526193";
"26/04/2021";"101,24";"98,91";"102,16";"98,9";"1297965";
"27/04/2021";"99,79";"100,72";"100,98";"99,16";"933554";
"28/04/2021";"99,3";"99,67";"100,5";"98,8";"1394580";
"29/04/2021";"100";"100,34";"102,76";"99,52";"1725985";
"30/04/2021";"99,94";"101,04";"101,58";"99,31";"1707401";
"03/05/2021";"99,91";"100,16";"100,9";"98,83";"1004726";
"04/05/2021";"96,73";"99,9";"101,06";"96,43";"2254082";
"05/05/2021";"96,57";"97,58";"98,15";"95,88";"2282437";
"06/05/2021";"96,75";"97,1";"99";"95,83";"1838181";
"07/05/2021";"98,37";"97,83";"98,5";"97,01";"1139121";
"10/05/2021";"98,36";"99";"99,6";"97,5";"1031069";
"11/05/2021";"95,9";"96,4";"97,34";"94,65";"2063036";
"12/05/2021";"96,56";"95,72";"97,3";"95,19";"1448836";
"13/05/2021";"96";"95,07";"97,09";"93,18";"1211617";
"14/05/2021";"99,57";"97";"99,57";"96,11";"1525622";
"17/05/2021";"96,9";"99,6";"99,9";"96,65";"1087269";
"18/05/2021";"97,14";"97,68";"98,07";"96,81";"1469378";
"19/05/2021";"95,06";"95,8";"96,35";"93,56";"1947475";
"20/05/2021";"96,51";"96,03";"96,51";"94,87";"1291926";
"21/05/2021";"97,91";"96,7";"97,98";"96,58";"1454579";
"24/05/2021";"98,26";"98,21";"98,66";"97,73";"661841";
"25/05/2021";"97,14";"98,6";"98,92";"97,14";"1314019";
"26/05/2021";"97,67";"97,95";"98,29";"97,59";"995643";
"27/05/2021";"106,68";"101";"107,82";"100,54";"5430363";
"28/05/2021";"108";"107,92";"109,7";"107,68";"2237227";
"31/05/2021";"106,66";"107,92";"108,42";"106,58";"916534";
"01/06/2021";"108,76";"106,86";"109,36";"105,86";"1489206";
"02/06/2021";"110,7";"109,72";"110,96";"109,24";"1660110";
"03/06/2021";"109,78";"110,66";"110,8";"109,72";"1084375";
"04/06/2021";"109,92";"109,8";"110,34";"109,28";"1244330";
"07/06/2021";"111,32";"110,1";"112";"108,84";"1094346";
"08/06/2021";"110,5";"111,72";"112,38";"110,46";"1171363";
"09/06/2021";"110,6";"110,72";"111,28";"110,2";"1035299";
"10/06/2021";"110,52";"111";"111,38";"109,58";"1046648";
"11/06/2021";"112,36";"110,72";"113,22";"110,62";"1806452";
"14/06/2021";"112,4";"112,86";"113,3";"112,08";"1015695";
"15/06/2021";"113,18";"113,8";"114,18";"112,4";"1405518";
"16/06/2021";"114,08";"114";"114,86";"112,8";"1660779";
"17/06/2021";"114,6";"113,98";"116,04";"113,6";"1441039";
"18/06/2021";"112,72";"114,5";"115,06";"112,2";"2224730";
"21/06/2021";"112,92";"111,5";"113,1";"109,68";"1176178";
"22/06/2021";"112,64";"113,34";"114,44";"112,62";"1121429";
"23/06/2021";"111,3";"112,5";"113,16";"111,22";"1089417";
"24/06/2021";"111,92";"111,76";"112,64";"111,56";"1232312";
"25/06/2021";"110,32";"112,2";"112,36";"109,5";"1443544";
"28/06/2021";"107,1";"110,6";"111,72";"107,1";"1510341";
"29/06/2021";"106,48";"107,5";"108,34";"106,48";"1505310";
"30/06/2021";"108,44";"106,38";"109,12";"104,9";"1986579";
"01/07/2021";"109,9";"109,8";"110,54";"108,38";"1245443";
"02/07/2021";"112,22";"110,56";"112,4";"109,4";"1648830";
"05/07/2021";"113,08";"111,94";"113,8";"110,96";"919942";
"06/07/2021";"110,88";"113,2";"113,44";"110,26";"1090015";
"07/07/2021";"109,82";"111,78";"112,48";"108,96";"1549039";
"08/07/2021";"109,02";"109,42";"110,44";"107,22";"2112437";
"09/07/2021";"112,76";"110,28";"114,02";"110,28";"1837644";
"12/07/2021";"112,2";"112,52";"113,76";"110,04";"1521422";
"13/07/2021";"111,24";"112,3";"112,62";"110,78";"1387125";
"14/07/2021";"110,98";"110,66";"111,98";"109,9";"1057178";
"15/07/2021";"110,4";"112";"112,28";"109,52";"1673725";
"16/07/2021";"110,64";"111,08";"112,18";"109,92";"1556374";
"19/07/2021";"103,58";"108,5";"108,74";"103,12";"3974206";
"20/07/2021";"106";"104";"106,42";"103,56";"1915970";
"21/07/2021";"110,64";"107";"111,22";"107";"2105827";
"22/07/2021";"109,52";"111,36";"113,36";"109,5";"1324149";
"23/07/2021";"111,5";"111,36";"113,88";"110,9";"2048605";
"26/07/2021";"112";"111,12";"113,28";"110,92";"1176450";
"27/07/2021";"112,32";"112,1";"113,06";"110,86";"1244190";
"28/07/2021";"115,3";"111,1";"115,34";"111,1";"1651513";
"29/07/2021";"116";"120";"121";"115,64";"2705991";
"30/07/2021";"115,7";"116,02";"116,42";"113,16";"2047519";
"02/08/2021";"116,78";"116,8";"117,9";"115,74";"1114904";
"03/08/2021";"114,78";"116,8";"117,22";"114,22";"1446369";
"04/08/2021";"114,44";"116,24";"116,4";"113,38";"1536356";
"05/08/2021";"116,64";"114,18";"117,36";"114,1";"1227423";
"06/08/2021";"116,9";"116,5";"117,28";"115,6";"1045415";
"09/08/2021";"114,76";"116,58";"117,02";"114,7";"753338";
"10/08/2021";"115,16";"114,8";"115,34";"113,72";"916010";
"11/08/2021";"115,72";"115,7";"116,68";"115,1";"712806";
"12/08/2021";"115,3";"115,28";"115,98";"114,56";"817945";
"13/08/2021";"115,44";"114,96";"116,34";"114,96";"681571";
"16/08/2021";"114,62";"114,42";"114,9";"113,66";"611241";
"17/08/2021";"113,54";"113,94";"113,96";"112,6";"924576";
"18/08/2021";"113,62";"113,82";"113,82";"112,22";"904719";
"19/08/2021";"110,04";"111,4";"111,9";"109,82";"1616551";
"20/08/2021";"110,48";"109,64";"110,52";"108,2";"989618";
"23/08/2021";"111,72";"112";"112,54";"111,18";"795534";
"24/08/2021";"113,46";"111,68";"113,46";"111,4";"847802";
"25/08/2021";"115,92";"114,3";"116,68";"114,28";"1279245";
"26/08/2021";"115";"114,8";"115,58";"113,54";"686226";
"27/08/2021";"115,02";"114,94";"115,02";"113,46";"669090";
"30/08/2021";"114,86";"115,22";"115,56";"114,54";"505387";
"31/08/2021";"115,7";"114,48";"115,7";"113,68";"1518227";
"01/09/2021";"118";"116,5";"118,1";"116,02";"1478587";
"02/09/2021";"116,78";"117,52";"117,9";"116,4";"938576";
"03/09/2021";"114,48";"116,8";"116,9";"114,48";"896433";
"06/09/2021";"115,88";"114,72";"116,56";"114,68";"641283";
"07/09/2021";"114,1";"115,82";"115,82";"113,86";"892841";
"08/09/2021";"113,72";"113,96";"115,28";"112,48";"1134101";
"09/09/2021";"115,2";"112,66";"115,78";"112,46";"1168922";
"10/09/2021";"114,36";"115,6";"116,7";"114,18";"1161466";
"13/09/2021";"115,08";"114,62";"115,42";"113,68";"1047597";
"14/09/2021";"112,76";"114,64";"114,84";"112,16";"1132942";
"15/09/2021";"112,36";"112,8";"114,06";"112,14";"1054477";
"16/09/2021";"114,88";"113,14";"115,78";"113,08";"1445194";
"17/09/2021";"113,04";"115,22";"116,14";"111,86";"3390435";
"20/09/2021";"111,94";"110,8";"113,92";"108,72";"2416938";
"21/09/2021";"113,28";"112,16";"113,52";"111,76";"1539371";
"22/09/2021";"115,84";"113,88";"115,84";"113,88";"1225883";
"23/09/2021";"116,68";"117";"118";"116,14";"1211204";
"24/09/2021";"115,4";"115,96";"116,98";"115,02";"974686";
"27/09/2021";"117,24";"116,5";"118,88";"116,34";"1577958";
"28/09/2021";"113,36";"116,8";"117,3";"113,1";"1789397";
"29/09/2021";"117,3";"115,2";"117,3";"114,56";"1856224";
"30/09/2021";"115,1";"118,16";"118,34";"114,86";"1891572";
"01/10/2021";"116,58";"113,02";"116,7";"111,88";"1638193";
"04/10/2021";"113,66";"116,56";"116,96";"113,12";"1545522";
"05/10/2021";"115,08";"114,36";"115,54";"113,62";"1344477";
"06/10/2021";"113,42";"114";"114,08";"111,12";"1592220";
"07/10/2021";"114,2";"115,06";"115,3";"113,68";"1465696";
"08/10/2021";"113,22";"114,16";"114,48";"112,62";"1301126";
"11/10/2021";"113,82";"112,84";"114,26";"112,7";"785366";
"12/10/2021";"113,24";"111,5";"113,56";"111,26";"1212402";
"13/10/2021";"112,34";"113,1";"113,18";"111,28";"1246440";
"14/10/2021";"113,36";"113";"114,22";"112";"1286858";
"15/10/2021";"114,9";"113,52";"115,4";"113,32";"1541664";
"18/10/2021";"113,3";"114,26";"114,34";"112,7";"893006";
"19/10/2021";"112,32";"113,48";"113,6";"112,18";"954227";
"20/10/2021";"112,16";"112,1";"112,66";"111,04";"892310";
"21/10/2021";"111,38";"111,12";"111,96";"110,44";"1074900";
"22/10/2021";"109,78";"111,64";"111,9";"109,78";"1301101";
"25/10/2021";"108,08";"109,82";"109,88";"107,24";"1766120";
"26/10/2021";"109,94";"108";"110,92";"107,16";"1296882";
"27/10/2021";"110";"109,14";"110,38";"108,6";"1231120";
"28/10/2021";"112";"112,74";"113,56";"110,28";"1848341";
"29/10/2021";"110,6";"111";"112,9";"109,88";"1643244";
"01/11/2021";"109,66";"111,08";"111,62";"109,14";"1260620";
"02/11/2021";"110,3";"109,4";"111,14";"108,62";"1105037";
"03/11/2021";"108";"110,14";"110,14";"107,76";"1603078";
"04/11/2021";"109";"108,3";"109,8";"107,68";"1135155";
"05/11/2021";"113,9";"108,24";"114,14";"107,52";"2457661";
"08/11/2021";"115,64";"114";"115,64";"113,68";"1761599";
"09/11/2021";"116,32";"115,24";"117,18";"114,84";"1403630";
"10/11/2021";"116,2";"116,56";"117,62";"115,38";"871005";
"11/11/2021";"114,7";"116,2";"116,78";"113,94";"1022281";
"12/11/2021";"112,14";"114,22";"115,24";"112,14";"1431439";
"15/11/2021";"114,04";"114,38";"115,72";"113,64";"1330937";
"16/11/2021";"115";"114,8";"115,64";"113,9";"1150422";
"17/11/2021";"114,44";"114,64";"115,14";"114,06";"1300356";
"18/11/2021";"113,26";"114,26";"114,7";"112,6";"1391601";
"19/11/2021";"109,4";"113,56";"113,56";"108,84";"2700171";
"22/11/2021";"108,78";"109,98";"110,9";"108,52";"1783388";
"23/11/2021";"110,26";"108,8";"111,82";"108,32";"1287924";
"24/11/2021";"111,46";"110,82";"111,96";"109,18";"1194993";
"25/11/2021";"112,26";"111,98";"112,78";"110,7";"935805";
"26/11/2021";"99,36";"99,5";"102,82";"95,73";"6274958";
"29/11/2021";"99,69";"101,16";"102,68";"98,69";"3238653";
"30/11/2021";"98,72";"98,2";"101,58";"96,81";"3828819";
"01/12/2021";"101,92";"100,96";"102,2";"99,19";"2056790";
"02/12/2021";"101,1";"100";"102,22";"99,71";"2133720";
"03/12/2021";"98,55";"102,96";"103,72";"98,02";"1937280";
"06/12/2021";"102,84";"99,5";"103,24";"99,1";"2135411";
"07/12/2021";"105,88";"104";"106,42";"103,22";"2179779";
"08/12/2021";"107,26";"105,26";"108,08";"103,62";"2635743";
"09/12/2021";"105,5";"107,34";"107,94";"104,94";"1783616";
"10/12/2021";"105,58";"104,42";"107,08";"104,18";"1154919";
"13/12/2021";"103,08";"105,6";"105,74";"102,34";"1667243";
"14/12/2021";"102,5";"103,72";"104,84";"102,26";"1534251";
"15/12/2021";"99,99";"102,82";"102,92";"99,77";"1768576";
"16/12/2021";"102,4";"103,5";"104,26";"102,32";"1699196";
"17/12/2021";"104,14";"103,58";"104,96";"102,14";"2458965";
"20/12/2021";"102,06";"101,56";"103,38";"100,26";"2048042";
"21/12/2021";"106,8";"103,56";"106,8";"102,82";"1813712";
"22/12/2021";"111,08";"107,3";"111,08";"107,1";"1960686";
"23/12/2021";"111,84";"110,9";"112,42";"110,64";"1141431";
"24/12/2021";"111,68";"111,06";"111,74";"110,24";"175333";
"27/12/2021";"112,34";"110,84";"112,98";"110,4";"749947";
"28/12/2021";"113,42";"112,24";"113,82";"112,24";"688913";
"29/12/2021";"112,12";"112,9";"113,94";"111,62";"788574";
"30/12/2021";"112,68";"111,84";"112,8";"111,28";"714942";
"31/12/2021";"112,36";"112,86";"113,06";"112,1";"360150";
"03/01/2022";"116,14";"113,6";"116,26";"113,22";"1320377";
"04/01/2022";"118,88";"116,58";"119,86";"116";"1588549";
"05/01/2022";"120,4";"119,32";"121,1";"117,2";"1806200";
"06/01/2022";"118,64";"118,2";"120,1";"117,38";"1441589";
"07/01/2022";"117,7";"118";"118,62";"116,34";"1244642";
"10/01/2022";"117,92";"118";"119,22";"116,58";"1099153";
"11/01/2022";"118,42";"118,6";"119,1";"117,14";"1060555";
"12/01/2022";"118,68";"118,72";"119,72";"117,58";"1288629";
"13/01/2022";"117,3";"118";"118,46";"116,2";"1278350";
"14/01/2022";"117,34";"116,28";"118,06";"116,18";"1051871";
"17/01/2022";"116,76";"118,28";"118,48";"116,76";"958258";
"18/01/2022";"115,88";"116,2";"116,48";"114,12";"1131796";
"19/01/2022";"115,12";"115,56";"117,46";"114,28";"1479906";
"20/01/2022";"115,72";"115,08";"115,72";"113,96";"1161977";
"21/01/2022";"113,4";"114";"114,46";"112,18";"2241374";
"24/01/2022";"107,34";"112,52";"113,82";"106,72";"2524642";
"25/01/2022";"108,34";"108,82";"110,12";"106,2";"2101749";
"26/01/2022";"114,22";"111";"114,34";"110,92";"1868916";
"27/01/2022";"114,42";"111,12";"115,06";"110,78";"1523610";
"28/01/2022";"111,38";"113,5";"113,84";"109,86";"1530319";
"31/01/2022";"112,12";"112,76";"113,74";"110,94";"1636479";
"01/02/2022";"115,44";"113,58";"115,44";"113,24";"1601492";
"02/02/2022";"113,3";"115,38";"115,6";"112,9";"1412361";
"03/02/2022";"111,64";"112,86";"113,5";"111,08";"1258207";
"04/02/2022";"110,32";"111,94";"112,16";"108,66";"1209672";
"07/02/2022";"112,94";"111,88";"112,98";"110,04";"1173544";
